X,Y,TrafficID,IntersectionID,lat,lon,intersection,TOOLTIP,NLA_URL
-13172588.6720592,4035733.63233813,5514,7526,34.05160167,-118.33136521,QUEEN ANNE PL at 12TH ST,Location: QUEEN ANNE PL at 12TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5514
-13173829.2133709,4035968.01560943,5515,8086,34.05334613,-118.34250918,12TH ST at CITRUS AVE,Location: 12TH ST at CITRUS AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5515
-13164458.1510073,4033762.52973283,5516,8780,34.03692979,-118.25832751,LOS ANGELES ST at 12TH ST,Location: LOS ANGELES ST at 12TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5516
-13167508.0457049,3993048.2720281,5517,14496,33.73330686,-118.2857252,12TH ST at MESA ST,Location: 12TH ST at MESA ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5517
-13157513.191508,4046638.36903608,5518,16524,34.13272504,-118.19593988,YOSEMITE DR at AVOCA ST,Location: YOSEMITE DR at AVOCA ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5518
-13160198.6178301,4031776.92651248,5519,6126,34.02214741,-118.22006348,12TH ST at SOTO ST,Location: 12TH ST at SOTO ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5519
-13158577.1856236,4046714.27323006,5520,16659,34.13328944,-118.2054979,ALGOMA AVE at YOSEMITE DR,Location: ALGOMA AVE at YOSEMITE DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5520
-13155644.2703428,4044058.36349496,5521,16207,34.11353868,-118.17915108,YORK BLVD at SAN PASCUAL AVE,Location: YORK BLVD at SAN PASCUAL AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5521
-13159628.3488619,4045333.21874102,5522,15246,34.12301976,-118.21494066,HAZELWOOD AVE at YORK BLVD,Location: HAZELWOOD AVE at YORK BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5522
-13169718.389288,3992936.19948523,5523,18195,33.7324696,-118.30558105,PATTON AVE at 13TH ST,Location: PATTON AVE at 13TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5523
-13168982.5115623,3992932.8785619,5524,18200,33.73244479,-118.29897055,13TH ST at ALMA ST,Location: 13TH ST at ALMA ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5524
-13166316.2817954,4034405.08347595,5525,8712,34.04171291,-118.27501938,ALBANY ST at 14TH ST,Location: ALBANY ST at 14TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5525
-13166922.7967792,3992802.87770495,5526,10364,33.73147358,-118.28046782,BEACON ST at 14TH ST,Location: BEACON ST at 14TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5526
-13166752.2491823,4034642.54677096,5527,8686,34.0434805,-118.27893574,14TH ST at CONSTANCE ST,Location: 14TH ST at CONSTANCE ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5527
-13164660.9261872,4033467.1331285,5528,8817,34.03473079,-118.26014907,14TH ST at LOS ANGELES ST,Location: 14TH ST at LOS ANGELES ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5528
-13164917.4029533,4033575.75062339,5529,8874,34.03553937,-118.26245304,14TH ST at BROADWAY,Location: 14TH ST at BROADWAY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5529
-13163647.2696492,4032898.20786357,5530,8377,34.03049542,-118.25104324,14TH ST at STANFORD AVE,Location: 14TH ST at STANFORD AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5530
-13164518.2056073,4033170.85754922,5531,8846,34.03252519,-118.25886699,MAPLE AVE at 15TH ST,Location: MAPLE AVE at 15TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5531
-13165181.8736976,4033622.12202354,5532,8351,34.03588457,-118.26482882,OLIVE ST at 15TH ST,Location: OLIVE ST at 15TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5532
-13162340.3862734,4031965.99427344,5533,6074,34.02355509,-118.23930331,15TH ST at ALAMEDA ST,Location: 15TH ST at ALAMEDA ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5533
-13161327.490032,4031638.31605419,5534,6145,34.02111539,-118.23020431,15TH ST at SANTA FE AVE,Location: 15TH ST at SANTA FE AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5534
-13161165.4589162,4031334.99672377,5535,64412,34.01885699,-118.22874876,WASHINGTON BLVD at 15TH ST,Location: WASHINGTON BLVD at 15TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5535
-13170419.7377011,3992574.879645,5536,10114,33.72977023,-118.31188137,16TH ST at DODSON AVE,Location: 16TH ST at DODSON AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5536
-13169720.44523,3992450.52448282,5537,10130,33.72884117,-118.30559952,PATTON AVE at 17TH ST,Location: PATTON AVE at 17TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5537
-13168985.1186238,3992325.95257833,5538,9976,33.72791048,-118.29899397,ALMA ST at 18TH ST,Location: ALMA ST at 18TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5538
-13167511.0023144,3992319.83573203,5539,10390,33.72786478,-118.28575176,MESA ST at 18TH ST,Location: MESA ST at 18TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5539
-13164290.992468,4032638.11542125,5540,9666,34.02855909,-118.2568259,18TH ST at SAN PEDRO ST,Location: 18TH ST at SAN PEDRO ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5540
-13168003.9139684,3992200.50129345,5542,9981,33.72697321,-118.29017966,GRAND AVE at 19TH ST,Location: GRAND AVE at 19TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5542
-13168740.1355546,3992203.54353428,5543,9979,33.72699594,-118.29679325,MEYLER ST at 19TH ST,Location: MEYLER ST at 19TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5543
-13169721.4661162,3992207.6378466,5544,10151,33.72702653,-118.30560869,PATTON AVE at 19TH ST,Location: PATTON AVE at 19TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5544
-13169476.2347206,3992206.593832,5545,10152,33.72701873,-118.30340574,WALKER AVE at 19TH ST,Location: WALKER AVE at 19TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5545
-13164887.2153219,4032644.40159614,5546,9628,34.02860589,-118.26218186,MAPLE AVE at 20TH ST,Location: MAPLE AVE at 20TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5546
-13163666.9519234,4031985.45622192,5547,5394,34.02369999,-118.25122005,CENTRAL AVE at 20TH ST,Location: CENTRAL AVE at 20TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5547
-13162735.9100578,4031316.25826163,5548,6021,34.01871747,-118.24285636,20TH ST at LONG BEACH AVE EAST,Location: 20TH ST at LONG BEACH AVE EAST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5548
-13162587.9029036,4031276.30523036,5549,5788,34.01841999,-118.24152679,20TH ST at STAUNTON AVE,Location: 20TH ST at STAUNTON AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5549
-13164062.5446872,4032040.37283969,5551,5388,34.02410886,-118.25477372,21ST ST at GRIFFITH AVE,Location: 21ST ST at GRIFFITH AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5551
-13165638.7478153,4032865.00954198,5552,8858,34.03024827,-118.26893299,21ST ST at OLIVE ST,Location: 21ST ST at OLIVE ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5552
-13175060.9836416,4034079.27963969,5553,6726,34.03928769,-118.35357436,21ST ST at REDONDO BLVD,Location: 21ST ST at REDONDO BLVD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5553
-13165362.712134,4032606.17397301,5556,9640,34.02832129,-118.26645332,MAIN ST at 22ND ST,Location: MAIN ST at 22ND ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5556
-13166308.2300115,4032975.97733457,5557,9032,34.03107439,-118.27494705,23RD ST at FIGUEROA WAY,Location: 23RD ST at FIGUEROA WAY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5557
-13174604.5458771,4033618.69321039,5558,7078,34.03585905,-118.34947411,LA BREA AVE at 23RD ST,Location: LA BREA AVE at 23RD ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5558
-13163668.3399964,4031409.00042039,5559,6024,34.019408,-118.25123252,NAOMI AVE at 23RD ST,Location: NAOMI AVE at 23RD ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5559
-13168987.7279265,3991718.85646949,5560,10200,33.72337466,-118.29901741,ALMA ST at 23RD ST,Location: ALMA ST at 23RD ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5560
-13169233.034925,3991719.72910325,5561,10199,33.72338118,-118.30122104,LELAND ST at 23RD ST,Location: LELAND ST at 23RD ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5561
-13178893.7044241,4034133.86767617,5562,7039,34.03969404,-118.38800427,ROBERTSON BLVD at 24TH ST,Location: ROBERTSON BLVD at 24TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5562
-13162740.6299041,4030841.4186784,5563,5496,34.01518187,-118.24289876,24TH ST at LONG BEACH AVE EAST,Location: 24TH ST at LONG BEACH AVE EAST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5563
-13162777.3620542,4030843.84961447,5564,6016,34.01519997,-118.24322873,24TH ST at LONG BEACH AVE WEST,Location: 24TH ST at LONG BEACH AVE WEST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5564
-13171433.1392891,3992069.03862661,5565,10009,33.72599102,-118.32098491,25TH ST at ANCHOVY AVE,Location: 25TH ST at ANCHOVY AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5565
-13169234.0891717,3991476.96498937,5566,10220,33.72156734,-118.30123051,25TH ST at LELAND ST,Location: 25TH ST at LELAND ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5566
-13168743.1622798,3991475.09531062,5567,10222,33.72155337,-118.29682044,MEYLER ST at 25TH ST,Location: MEYLER ST at 25TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5567
-13169725.0093559,3991374.28986484,5568,10033,33.72080018,-118.30564052,PATTON AVE at 26TH ST,Location: PATTON AVE at 26TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5568
-13168164.4077061,3991348.03786171,5569,10238,33.72060403,-118.2916214,26TH ST at PECK AVE,Location: 26TH ST at PECK AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5569
-13161340.9251344,4030751.00739222,5570,61144,34.01450866,-118.230325,SANTA FE AVE at 26TH ST,Location: SANTA FE AVE at 26TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5570
-13169967.2543641,4032948.08727795,5571,7888,34.03086676,-118.30781662,HOBART BLVD at 27TH ST,Location: HOBART BLVD at 27TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5571
-13169652.9098355,3991102.79612753,5572,10269,33.71877162,-118.30499284,PATTON AVE at 27TH ST,Location: PATTON AVE at 27TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5572
-13166084.6112932,4032217.22900142,5573,5742,34.02542559,-118.27293825,GRAND AVE at 27TH ST,Location: GRAND AVE at 27TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5573
-13172365.663318,4032991.30478973,5574,7872,34.0311885,-118.32936189,28TH ST at EDGEHILL DR,Location: 28TH ST at EDGEHILL DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5574
-13166572.7317785,4032305.32036304,5575,9656,34.02608144,-118.27732311,FIGUEROA ST at 28TH ST,Location: FIGUEROA ST at 28TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5575
-13164914.6665837,4031462.44084484,5576,5785,34.0198059,-118.26242846,28TH ST at SAN PEDRO ST,Location: 28TH ST at SAN PEDRO ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5576
-13173142.3183902,4032983.63610849,5577,7878,34.03113141,-118.3363387,VICTORIA AVE at 28TH ST,Location: VICTORIA AVE at 28TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5577
-13173371.3782675,4032982.60312824,5578,8159,34.03112372,-118.33839638,28TH ST at WELLINGTON ROAD,Location: 28TH ST at WELLINGTON ROAD,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5578
-13173868.9954481,4032980.3625629,5579,7153,34.03110704,-118.34286655,28TH ST at HILLCREST DR,Location: 28TH ST at HILLCREST DR,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5579
-13174050.8269899,4032979.52979152,5580,7155,34.03110084,-118.34449997,28TH ST at VINEYARD AVE,Location: 28TH ST at VINEYARD AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5580
-13174188.1005669,4032762.37157402,5581,8105,34.02948416,-118.34573312,VINEYARD AVE at HICKORY ST,Location: VINEYARD AVE at HICKORY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5581
-13167785.4031582,4032485.97923818,5582,9747,34.02742645,-118.28821672,30TH ST at ORCHARD AVE,Location: 30TH ST at ORCHARD AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5582
-13165230.9498509,4031394.71412259,5583,5446,34.01930163,-118.26526968,30TH ST at TRINITY ST,Location: 30TH ST at TRINITY ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5583
-13165522.6836946,4031430.66516962,5584,5444,34.01956931,-118.26789037,MAPLE AVE at 31ST ST,Location: MAPLE AVE at 31ST ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5584
-13163358.3262473,4030521.12937957,5585,5531,34.01279695,-118.24844762,COMPTON AVE at 32ND ST,Location: COMPTON AVE at 32ND ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5585
-13164256.308496,4030759.97833202,5586,5509,34.01457546,-118.25651433,CENTRAL AVE at 32ND ST,Location: CENTRAL AVE at 32ND ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5586
-13164256.0179861,4030657.23902472,5587,5513,34.01381045,-118.25651172,33RD ST at CENTRAL AVE,Location: 33RD ST at CENTRAL AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5587
-13163383.9553749,4030468.48425283,5588,5532,34.01240494,-118.24867785,33RD ST at COMPTON AVE,Location: 33RD ST at COMPTON AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5588
-13164745.3428676,4030755.96940332,5589,5504,34.01454561,-118.2609074,GRIFFITH AVE at 33RD ST,Location: GRIFFITH AVE at 33RD ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5589
-13169528.5893976,3990945.82857076,5590,10292,33.71759876,-118.30387605,WALKER AVE at 34TH ST,Location: WALKER AVE at 34TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5590
-13171819.4469117,3991709.72962711,5591,10008,33.72330647,-118.32445517,ANCHOVY AVE at 34TH ST,Location: ANCHOVY AVE at 34TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5591
-13169709.2285602,3990863.59421537,5592,10295,33.7169843,-118.30549876,PATTON AVE at 35TH ST,Location: PATTON AVE at 35TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5592
-13170421.8030717,4032111.35074799,5593,4674,34.02463731,-118.3118999,35TH ST at ST ANDREWS PL,Location: 35TH ST at ST ANDREWS PL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5593
-13168992.7484196,3990456.23632046,5594,10067,33.71394043,-118.29906251,36TH ST at PARKER ST,Location: 36TH ST at PARKER ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5594
-13166311.3924463,4031120.57441795,5595,6033,34.01726045,-118.27497546,36TH ST at BROADWAY,Location: 36TH ST at BROADWAY,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5595
-13171062.1106274,4031527.48681248,5596,4969,34.02029021,-118.31765188,ARLINGTON AVE at 37TH PL,Location: ARLINGTON AVE at 37TH PL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5596
-13170028.4573424,3990625.51340862,5597,10315,33.71520532,-118.30836644,AVERILL AVE at 37TH ST,Location: AVERILL AVE at 37TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5597
-13168300.5246846,3990005.48790335,5598,10085,33.71057221,-118.29284416,GAFFEY ST at 37TH ST,Location: GAFFEY ST at 37TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5598
-13166678.5620952,4031061.29585046,5599,5483,34.01681907,-118.2782738,37TH ST at GRAND AVE,Location: 37TH ST at GRAND AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5599
-13168054.7301005,3989761.16348079,5601,10092,33.70874644,-118.29063615,39TH ST at CAROLINA ST,Location: 39TH ST at CAROLINA ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5601
-13169602.1084921,4030764.81140219,5602,5052,34.01461145,-118.30453646,DENKER AVE at 39TH ST,Location: DENKER AVE at 39TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5602
-13167753.133261,3989761.42172608,5603,10089,33.70874837,-118.28792686,39TH ST at PACIFIC AVE,Location: 39TH ST at PACIFIC AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5603
-13171126.5613128,4030762.13196926,5604,5063,34.0145915,-118.31823085,ARLINGTON AVE at 39TH ST,Location: ARLINGTON AVE at 39TH ST,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5604
-13170088.3187025,4030766.38669956,5605,4738,34.01462318,-118.30890416,39TH ST at WESTERN AVE,Location: 39TH ST at WESTERN AVE,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5605
-13170786.1517622,4030768.13649975,5606,5048,34.01463621,-118.3151729,39TH ST at WILTON PL,Location: 39TH ST at WILTON PL,http://navigatela.lacity.org/navigatela/reports/dot_traffic_data_report.cfm?trafficid=5606
